,genre_name,lyrics_cleaned
694,folk,wrap your arms and hold me still  i dont wanna think about what i will  speak in tones that i cant hear  and tell me how no one knows anything in here  is it any wonder i try   is it any wonder i try   cause i thought we were so much more  i thought you wanted what i want  so completely i did fall  if im not here to love you  what am i here for   i didnt know how to begin  so i wore a dress that was sequined  i wanted to say that i adored  the way that i felt and we always knew more  is it any wonder why   is it any wonder why   cause i thought we were so much more  i thought you wanted what i want  so completely i did fall  if im not here to love you  what am i here for   you started looking to your right  so i looked to follow  you started looking to your right  so i looked to follow  you started looking to your right  so i looked to follow your right  your right  you know she was in between  something out of heaven and a holy dream  is it any wonder i cry   is it any wonder i cry   cause i thought he was so much more  i thought you wanted what i want  so completely i did fall  if im not here to love you  what am i here for 
695,folk,wrap your arms and hold me still  i dont wanna think about what i will  speak in tones that i cant hear  and tell me how no one knows anything in here  is it any wonder i try   is it any wonder i try   cause i thought we were so much more  i thought you wanted what i want  so completely i did fall  if im not here to love you  what am i here for   i didnt know how to begin  so i wore a dress that was sequined  i wanted to say that i adored  the way that i felt and we always knew more  is it any wonder why   is it any wonder why   cause i thought we were so much more  i thought you wanted what i want  so completely i did fall  if im not here to love you  what am i here for   you started looking to your right  so i looked to follow  you started looking to your right  so i looked to follow  you started looking to your right  so i looked to follow your right  your right  you know she was in between  something out of heaven and a holy dream  is it any wonder i cry   is it any wonder i cry   cause i thought he was so much more  i thought you wanted what i want  so completely i did fall  if im not here to love you  what am i here for 
696,folk,i remember how the darkness doubled  i recall lightnin struck itself  i was listenin  listenin to the rain  i was hearing  hearing something else  life in the hive puckered up my night  the kiss of death  the embrace of life  there i stand neath the marquee moon  just waiting  i spoke to a man down at the tracks  and i asked him how he dont go mad  he said look here junior
697,folk,give her space  give her speed  give her anything she needs  get her out of here  give her weed  give her wine  give her anything but time  get her out of here  she wont stop telling stories  and most of them are true  she knew me back before i fell for you  i was straight  i was sad  didnt realize what i had  it was years ago  i was sick  i was scared  i was socially impaired  it was years ago  my past  a scary movie  i watched and fell asleep  now im dreaming up these creatures from the deep  teach me how to forget  replace the character set  teach me how to unlearn a lesson  teach me how to forget  cause i aint sorry just yet  teach me how to unlearn a lesson  have a seat  have a drink  tell the jury what you think  was i good to you   was it hell  was it fun  did you think i was the one  was i good to you   now that i found someone who makes me want to live  does that make my leaving harder to forgive   teach me how to forget  replace the character set  teach me how to unlearn a lesson  teach me how to forget  cause i aint sorry just yet  teach me how to unlearn a lesson  teach me how to forget  replace the character set  teach me how to unlearn a lesson  teach me how to forget  cause i aint sorry just yet  teach me how to unlearn a lesson
698,folk,aint no talkin to this man  aint no pretty other side  aint no way to understand the stupid words of pride  it would take an acrobat  and i already tried all that so  im gonna let him fly  things can move at such a pace  the second hand just waved goodbye  you know the light has left his face  but you cant recall just where or why  so there was really nothing to it  i just went and cut right through it  i said im gonna let him fly  theres no mercy in a live wire  no rest at all in freedom  of the choices we are given its no choice at all  the proof is in the fire  you touch before it moves away  but you must always know how long to stay and when to go  and there aint no talkin to this man  hes been tryin to tell me so  it took awhile to understand the beauty of just letting go  cause it would take an acrobat  i already tried all that  im gonna let him fly  im gonna let him fly  im gonna let him fly
699,folk,im so sick of  accomplish more  accomplish nothing  if i were split in two i would just take my fists  so i could beat up the rest of me  you have no right to be depressed  you havent tried hard enough to like it  havent seen enough of this world yet  but it hurts  it hurts  it hurts  it hurts  well stop your whining  try again  no one wants to cause you pain  theyre just trying to let some air in  but you hold your breath  you hold your breath  you hold it  hold my breath  i hold my breath  i hold it  ive known for a long time  im not getting what i want out of people  it took me a long time  to figure out i dont know what i want  so youll ask why  and there will be no answer
700,folk,the storm it came from cross the seven seas  hold your course  here comes the cavalry  dont let it get you  dont let it get you down  dont let it get you  dont let it get you down  you dreamed a dream and they said  pay no mind 
701,folk,through your window  by the water  can you see me  when the wind blows  through empty quarters  you will never know  cause youd already know by now  when your love grew  i was there too  i should have told you  im the only boy awake now  gazing at the stars  i dive into the blue and you  i never had to walk like this before  i never had to hide away  i dont really want to talk like this no more  i will walk until the night turns to day  and you  through your window  by the water  can you see me  when the wind blows  through empty quarters  you will never know  cause youd already know  youd already know by now
702,folk,stood there boldly  sweatin in the sun  felt like a million  felt like number one  the height of summer  id never felt that strong  like a rock  i was eighteen  didnt have a care  working for peanuts  not a dime to spare  but i was lean and  solid everywhere  like a rock  my hands were steady  my eyes were clear and bright  my walk had purpose  my steps were quick and light  and i held firmly  to what i felt was right  like a rock  like a rock  i was strong as i could be  like a rock  nothin ever got to me  like a rock  i was something to see  like a rock  and i stood arrow straight  unencumbered by the weight  of all these hustlers and their schemes  i stood proud  i stood tall  high above it all  i still believed in my dreams  twenty years now  whered they go   twenty years  i dont know  i sit and i wonder sometimes  where theyve gone  and sometimes late at night  oh  when im bathed in the firelight  the moon comes callin a ghostly white  and i recall  i recall  like a rock  standin arrow straight  like a rock  chargin from the gate  like a rock  carryin the weight  like a rock  like a rock  the sun upon my skin  like a rock  hard against the wind  like a rock  i see myself again  like a rock  oh  like a rock 
703,folk,do not lie to us  dont hide your eyes from us  i will take this offered cup  i will sit upon your floor  tell your stories  tell of your pain  thats what i came here for  and your children come and go as you weep  but what have i  if i have not love i am a waste  my words are empty vessels  if i do nothing in this place  and we can scream into the shadows  and its good that we can  but walk with me  i think well find a way  and walk with me  i think well find a way  but ill meet you at the delta  where the rivers run into the sea  and ill meet you at the delta  whats behind  i can clearly see  but that beyond  thats beyond me  when it feels like nothing else matters  will you put your arms around me  when it feels like nothing else matters  will you put your arms around me  does your love prefer the other  or does your love just makes you feel good  does my love prefer the other  or does my love just make me feel good  when its all just dust to dust  and thats how it will be  when its all just nothingness  that means nothing to me  when its all just dust to dust  and how it will be  when its all just nothingness  that means nothing to me  does my love prefer the other  or does my love just make me feel good  does my love prefer the other  or does my love just make me feel good  when it feels like nothing else matters  will you put your arms around me  when it feels like nothing else matters  will you put your arms around me  does your love prefer the other  or does my love just make me feel good
704,folk,eight miles high and when you touch down  youll find that its stranger than known  signs in the street that say where youre going  are somewhere just being their own  nowhere is there warmth to be found  among those afraid of losing their ground  rain gray town known for its sound  in places small faces unbound  round the squares huddled in storms  some laughing some just shapeless forms  sidewalk scenes and black limousines  some living  some standing alone
705,folk,it was only a smile  but my heart it went wild  i wasnt expecting that  just a delicate kiss  anyone couldve missed  i wasnt expecting that  did i misread the sign   your hand slipped into mine  i wasnt expecting that  you spent the night in my bed  you woke up and you said  well
706,folk,oh  dont you save me from hangin on  i tell myself what we had is gone  and after all that i put you through  i get knocked out like i never knew  it kept me real til im moving on  but you cant leave feeling like you did no wrong  its a shame i cant get it together now  its a shame we cant get it together now  cause im aching but  i fell right in when you gave me up  those golden days snuck away from us  lately  ive been close but im up to trouble  those golden days keep you hanging on  it kept me real til im movin on  but you cant leave feeling like you did no wrong  its a shame i cant get it together now  its a shame we cant get it together now  cause im searching for those golden days  cause im searching for those golden days
707,folk,when i woke up this morning  things were lookin bad  seem like total silence was the only friend i had  bowl of oatmeal tried to stare me down  and won  and it was twelve oclock before i realized  that i was havin  no fun  but fortunately i have the key to escape reality  and you may see me tonight with an illegal smile  it dont cost very much  but it lasts a long while  wont you please tell the man i didnt kill anyone  no im just tryin to have me some fun  last time i checked my bankroll  it was gettin thin  sometimes it seems like the bottom  is the only place ive been  i chased a rainbow down a one way street  dead end  and all my friends turned out to be insurance salesmen  well  i sat down in my closet with all my overalls  tryin to get away  from all the ears inside my walls  i dreamed the police heard  everything i thought  what then   well i went to court  and the judges name was hoffman  ah but fortunately i have the key to escape reality  and you may see me tonight with an illegal smile  it dont cost very much  but it lasts a long while  wont you please tell the man i didnt kill anyone  no im just tryin to have me some fun  well done  hot dog bun  my sisters a nun  well done  son of a gun  hot dog bun  attilla the hun  my sister in law is an irish nun
708,folk,when i woke up this morning  things were lookin bad  seem like total silence was the only friend i had  bowl of oatmeal tried to stare me down  and won  and it was twelve oclock before i realized  that i was havin  no fun  but fortunately i have the key to escape reality  and you may see me tonight with an illegal smile  it dont cost very much  but it lasts a long while  wont you please tell the man i didnt kill anyone  no im just tryin to have me some fun  last time i checked my bankroll  it was gettin thin  sometimes it seems like the bottom  is the only place ive been  i chased a rainbow down a one way street  dead end  and all my friends turned out to be insurance salesmen  well  i sat down in my closet with all my overalls  tryin to get away  from all the ears inside my walls  i dreamed the police heard  everything i thought  what then   well i went to court  and the judges name was hoffman  ah but fortunately i have the key to escape reality  and you may see me tonight with an illegal smile  it dont cost very much  but it lasts a long while  wont you please tell the man i didnt kill anyone  no im just tryin to have me some fun  well done  hot dog bun  my sisters a nun  well done  son of a gun  hot dog bun  attilla the hun  my sister in law is an irish nun
709,folk,the words had all been spoken  and somehow the feeling still wasnt right  and still we continued on through the night  tracing our steps from the beginning  until they vanished into the air  trying to understand how our lives has led us there  looking hard into your eyes  there was nobody id ever known  such an empty surprise to feel so alone  now for me some words come easy  but i know that they dont mean that much  compared with the things that are said when lovers touch  you never knew what i loved in you  i dont know what you loved in me  maybe the picture of somebody you were hoping i might be  awake again i cant pretend and i know im alone  and close to the end of the feeling weve known  how long have i been sleeping  how long have i been drifting alone through the night  how long have i been dreaming i could make it right  if i closed my eyes and tried with all my might  to be the one you need  awake again i cant pretend and i know im alone  and close to the end of the feeling weve known  how long have i been sleeping  how long have i been drifting alone through the night  how long have i been running for that morning flight  through the whispered promises and the changing light  of the bed where we both lie  late for the sky
710,folk,oh  ive been walking  down this road  and on my own  and on my own  and ive been searching  to find my way  to find the path  that youve been travelling on  like the trees wait  for the rain to come  i feel hope  in the strength of our love  and im going crazy  cause youre moving slow  your train aint running  like i want it to go  like the seas wait  for the dawn to come  i feel hope  in the strength of our love  so wait for me  as i wait for you  and well find the love  weve wanted so  and all come true  and all come true
711,folk,yesterday a child came out to wonder  caught a dragonfly inside a jar  fearful when the sky was full of thunder  and tearful at the falling of a star  and the seasons they go round and round  and the painted ponies go up and down  were captive on the carousel of time  we cant return we can only look  behind from where we came  and go round and round and round  in the circle game  then the child moved ten times round the seasons  skated over ten clear frozen streams  words like when youre older must appease him  and promises of someday make his dreams  and the seasons they go round and round  and the painted ponies go up and down  were captive on the carousel of time  we cant return we can only look  behind from where we came  and go round and round and round  in the circle game  sixteen springs and sixteen summers gone now  cartwheels turn to car wheels thru the town  and they tell him take your time it wont be long now  till you drag your feet to slow the circles down  and the seasons they go round and round  and the painted ponies go up and down  were captive on the carousel of time  we cant return we can only look  behind from where we came  and go round and round and round  in the circle game  so the years spin by and now the boy is twenty  though his dreams have lost some grandeur coming true  therell be new dreams maybe better dreams and plenty  before the last revolving year is through  and the seasons they go round and round  and the painted ponies go up and down  were captive on the carousel of time  we cant return we can only look  behind from where we came  and go round and round and round  in the circle game  and go round and round and round  in the circle game
712,folk,it dont come easy  you know it dont come easy  it dont come easy  you know it dont come easy  got to pay your dues if you wanna sing the blues  and you know it dont come easy  you dont have to shout or leap about  you can even play them easy  forget about the past and all your sorrows  the future wont last  it will soon be over tomorrow  i dont ask for much  i only want your trust  and you know it dont come easy  and this love of mine keeps growing all the time  and you know it just aint easy  open up your heart  lets come together  use a little love  and we will make it work out better  got to pay your dues if you wanna sing the blues  and you know it dont come easy  you dont have to shout or leap about  you can even play them easy  peace  remember peace is how we make it  here within your reach  if youre big enough to take it  i dont ask for much  i only want your trust  and you know it dont come easy  and this love of mine keeps growing all the time  and you know it dont come easy 
713,folk,went to the bar  to get a little closer to myself and learn  things i never really wanted to know  the walk got a little far  so i got into a cab that smelled like vinegar  stains that showed whats in the girl before  but i want to be  where all the stupid things i say  sounds so romantic and true  cause id rot in hell with you  if youd just ask me to  i love the shitty things we do together  live with me in this sin forever  hell  and you  i know you want it too  i say  take the shot  see this chance  feel the fire and let me have this  dance with you  we take things a little far  but you couldnt name a place i wouldnt go with you  a plane  a train  a car  id run  if i was dead id float  id crawl in bed with you  even on someone elses blood  on top of someone elses love  in the worst motel we find  cause home is the last place  that id stand to be with anyone but you  cause id rot in hell with you  if youd just ask me to  i love the shitty things we do together  live with me in this sin forever  hell  and you  i know you want it too  i say  take the shot  see this chance  feel the fire and let me have this  dance with you
714,folk,my baby told me  you gotta get better if you ever wanna win  and i know that  shes not getting any better man she just sin  i still love her  but i know i was once there wearing them shoes  im still hurting  cause the woman i loves giving me the blues  sitting here sober  but i wonder what shape shell find me in  i need her under my skin  like a junkie needs heroin  and im never going back to snake n jakes  the amount of money i spent i couldve bought the place  not to mention that they know my face  now its hell getting out the place  so im walking the streets tonight  im catching some fireflies  some would say that im living a lie  but no more today no more tonight  you could say that im under the gun  nine million miles away from the sun  ive hesitated much too long  but im still having fun hope youre having fun  belly up in an ambulance  i spent sunday making doctor friends  i couldve used a pair of depends  i hope that made you laugh cause you know im a gentlemen  heaven found me living didnt find me dead  got a permanent ash mark on my forehead  but it still couldnt save me from lying in bed  staring at your clothes in the closet while i was out of my head  so im walking the streets tonight  im catching some fireflies  some would say that im living a lie  but no more today no more tonight  you could say that im under the gun  nine million miles away from the sun  ive hesitated much too long  but im still having fun hope youre having fun  im a peaceful man today  aint got no more weekend wars to wage  so give me one more shot babe
715,folk,i dont understand why  most of the time  im living my life all wrong  i felt nothing at all  the freedom of the fall  my smile is on the backseat  the back wall  watch me as i go and separate the ones that i am made to love and hate  and slowly counting down my body weight  im tired  im tired  i can do things  no human can do  i can doubt myself and then ill doubt you  thats nothing new  watch me as i go and separate the ones that i am made to love and hate  and slowly counting down my body weight  im tired  watch me as i go and separate the ones that i am made to love and hate  and slowly counting down my body weight  im tired  im tired  and the stars  they look like little mice  to me  i am my only vice  sat on a dead mans bench  the sun cools my neck  it covers my skin  the earth pulls me back  how bout that   watch me as i go and separate the ones that i am made to love and hate  and slowly counting down my body weight  im tired  watch me as i go and separate the ones that i am made to love and hate  and slowly counting down my body weight  im tired  im tired
716,folk,you saw my pain washed out in the rain  broken glass  saw the blood run from my veins  but you saw no fault  no cracks in my heart  and you knelt beside my hope torn apart  but the ghosts that we knew will flicker from view  well live a long life  so give me hope in the darkness that i will see the light  cause oh that gave me such a fright  but i will hold as long as you like  just promise me well be alright  so lead me back  turn south from that place  and close my eyes to my recent disgrace  cause you know my call  and well share my all  and our children come and they will hear me roar  so give me hope in the darkness that i will see the light  cause oh that gave me such a fright  but i will hold as long as you like  just promise me well be alright  but hold me still  bury my heart on the coals  but hold me still  bury my heart on the coals  so give me hope in the darkness that i will see the light  cause oh that gave me such a fright  but i will hold on as long as you like  just promise me well be alright   live and us versions additional lines  but the ghosts that we knew made us black and all blue
717,folk,for the wolves we fought when a child was brave  days on a southern strand  where wed all pretend to be touring  and id wait all night for the smile youd saved  or how the wind would howl  better head back now  its a warning  we were swimming out so far this time  the sun and your eyes were the only fire  pretty intimate so far  so i lit a holy fire  so we all gather our ghosts around the island flames  oh  and the song she throws is not one i know  but it knew me  for an age long lost in time  erased  days when they called our names  stories tucked away  you tell it to me  we were swimming out so far this time  the sun and your eyes were the only fire  pretty intimate so far  so i lit a holy fire  take me back to places i feel loved in  maybe failing that  take me to boston  strange that im not seeing you as often  wandering round in cities i feel lost in  what if all the costs are even  we were swimming out so far this time  the sun and your eyes were the only fire  pretty intimate so far  so i  eyes of eye eye  eyes of  a holy fire
718,folk,for the wolves we fought when a child was brave  days on a southern strand  where wed all pretend to be touring  and id wait all night for the smile youd saved  or how the wind would howl  better head back now  its a warning  we were swimming out so far this time  the sun and your eyes were the only fire  pretty intimate so far  so i lit a holy fire  so we all gather our ghosts around the island flames  oh  and the song she throws is not one i know  but it knew me  for an age long lost in time  erased  days when they called our names  stories tucked away  you tell it to me  we were swimming out so far this time  the sun and your eyes were the only fire  pretty intimate so far  so i lit a holy fire  take me back to places i feel loved in  maybe failing that  take me to boston  strange that im not seeing you as often  wandering round in cities i feel lost in  what if all the costs are even  we were swimming out so far this time  the sun and your eyes were the only fire  pretty intimate so far  so i  eyes of eye eye  eyes of  a holy fire
719,folk,youre no good  youre no good  you could kill me and you should  im an idiot for thinking  this was anything but blood  on the wall  on the couch  on the corner of my mouth  you must like being the victim  youve done nothing to get out  of this pattern of pain  washed away by the rain  youll forgive me if i promise  and do nothing but the same  this is life until death  could be my last dying breath  but this is love  love  shut up  this is love  forget everything you used to know  i think you better tell your friends to go  stick around cause im about to show you  the beginning is the end  yeah  i know wrong  i know right  but i just love to pick a fight  i can sleep with one eye open  if theres any sleep at night  i got my knife  got my gun  lets see how fast you can run  you might think that you can hurt me  but the damage has been done  its pathetic  i know  a jealous fool who wont let go  if i was sorry for my actions  would i ever stoop so low   got no reason to live  and ive got nothing left to give you  but my love  love  fuck it  this is love  forget everything you used to know  i think you better tell your friends to go  stick around cause im about to show you  the beginning is the end  oh i was hit as a kid  i was good but then i quit  everyone that tried to fix me  knows that i cant change a bit  ive got no shame  got no pride  only skeletons to hide  and if you try to talk to someone  well then someone has to die  once you chase me down the hole  yeah once you think youre in control  youll believe that we are partners  and youll feel uncomfortable  oh then the darkness rolls in  and youll forget who i have been  but youll love  love  love it  this is love  forget everything you used to know  i think you better tell your friends to go  stick around cause im about to show you  the beginning is the end  the simple love that your grandparents had  this kind of love will only make you mad  honey  it hurts at first but it aint that bad  you gotta wonder what it meant  this is love  this is love 
720,folk,i ran down the road  pants down to my knees  screaming  please come help me
721,folk,ive been so many places in my life and time  ive sung a lot of songs  ive made some bad rhymes  ive acted out my love on stages  with 10 000 people watching  but were alone now and im singing this song to you  i know your image of me is what i hope to be  i treated you unkindly  but darling cant you see  theres no one more important to me  darling cant you please see through me  cause were alone now and im singing this song to you  you taught me precious secrets  of the truth  withholding nothing  you came out in front and i was hiding  but now  im so much better  and if my words dont come together  listen to the melody  cause my loves in there hiding  i love you in a place where theres no space and time  i love you for my life  you are a friend of mine  and when my life is over  remember when we were together  we were alone and i was singing this song to you  but i love you in a place where theres no space and time  i love you for my life  you are a friend of mine  and when my life is over  remember when we were together  we were alone and i was singing this song for you  we were alone and i was singing this song for you  we were alone and i was singing my song  singing this song for you
722,folk,all the snow has turned to water  christmas days have come and gone  broken toys and faded colors  are all thats left to linger on  i hate graveyards and old pawn shops  for they always bring me tears  i cant forgive the way they rob me  of my childhood souvenirs  memories they cant be boughten  they cant be won at carnivals for free  well it took me years  to get those souvenirs  and i dont know how they slipped away from me  broken hearts and dirty windows  make life difficult to see  thats why last night and this mornin  always look the same to me  i hate reading old love letters  for they always bring me tears  i cant forgive the way they rob me  of my sweethearts souvenirs 
723,folk,harlem river  talk to me  tell me what you think about  harlem river im in love  love  love  love  harlem river talk to me  where we heading now   harlem river im in love  love  love  love  all because of you  in my pearl and my diamond shoes  ive climbed the cloud that will store the moon  on the river  all because of you  harlem river swallow me  put your hands around my neck  harlem river  i cant breath  youve got the lights down now  and harlem river  give me wings  put my head up in the clouds  and harlem river all because  oh  i know where now  harlem river  tell me  is it true   that in my pearl and my diamonds  ive climbed the cloud  now i store the moon  harlem river  all because of you  i dont know i dont know  just where im going  cause ive never been  and i dont know  just where im going  or where ive been  oh  harlem river  like a diamond  and ride on that easy rider  flow like that harlem river  ride on that easy rider  flow like that harlem river  i ride for you  i ride for you
724,folk,sneakin sally through the alley  sneakin sally through the alley  sneakin sally through the alley  trying to keep her out of sight  sneakin sally through the alley  when up pops the wife  i said  ah i cant find nothing wrong with being friends cos sometimes  she lets me use the car  she said if you cant find nothing wrong with your mind  youd better find something wrong with her  her  so i began to explain ah that it wasnt just ah what she thought  id better find something to do with my time  the fact is ive just been caught  sneakin sally through the alley  sneakin sally through the alley  trying to get away clean  sneakin sally through the alley  when up pops the queen  trying to double talk  get myself in trouble talk  catching myself in lies  catching myself in lies  mama just looked at me as if i was  ah  crazy  and didnt even bat an eye  so i began to try to explain  ah that it just wasnt what she thought  id better find something to do with my time  the fact is ah just been caught  just been caught  sneakin  sneakin  sneakin  trying to talk doubletalk  get myself in trouble talk  catching myself in lies  catching myself in lies  mama just looked at me as if i was crazy  she didnt even bat an eye  sneakin sally through the alley with sally  sneakin sally through the alley with sally  sneakin sally through the alley  sneakin sally through the alley  sneakin sally through the alley
725,folk,we built our home out on the slopes  pompeii beneath  she lay above  how she haunted our home  how she haunted our home  you were a god in my eyes  above the clouds  above the skies  you were a god in my eyes  you were a god  you took me walking through the town  showed me the statues underground  said just dont they look in peace  sometimes i wish that was me  i was the son you always had  tugging at your coat when you were sad  i was the son you always had  i was the son you always had  dont cry  hold your head up high  she would want you to  she would want you to  please  just dont cry  hold your head up high  she would want you to  she would want you to  you said stay in the car and wait  theres just some things i have to say  dont you know i miss her  too  i miss her just as much as you  so my father and my son  as you end what shes begun  youll lie patient by her side  with roses red come lilies white  i was too young to understand  the flowers slipping from your hands  i was too young to understand  i was too young to understand  i was too young to understand  the flowers sleeping in her hands  i was too young to understand  i was too young to understand  dont cry  hold your head up high  she would want you to  she would want you to  please  just dont cry  hold your head up high  she would want you to  she would want you to  and just dont cry  hold your head up high  she would want you to  she would want you to  please  just dont cry  hold your head up high  she would want you to  she would want you to
726,folk,im accustomed to a smooth ride  or maybe im a dog whos lost its bite  i dont expect to be treated like a fool no more  i dont expect to sleep through the night  some people say a lies a lies a lie  but i say why  why deny the obvious child   why deny the obvious child   and in remembering a road sign  i am remembering a girl when i was young  and we said these songs are true  these days are ours  these tears are free  and hey  the cross is in the ballpark  the cross is in the ballpark  we had a lot of fun  we had a lot of money  we had a little son and we thought wed call him sonny  sonny gets married and moves away  sonny has a baby and bills to pay  sonny gets sunnier  day by day by day by day  ive been waking up at sunrise  ive been following the light across my room  i watch the night receive the room of my day  some people say the sky is just the sky  but i say  why deny the obvious child   why deny the obvious child   sonny sits by his window and thinks to himself  how its strange that some rooms are like cages  sonnys yearbook from high school  is down from the shelf  and he idly thumbs through the pages  some have died  some have fled from themselves  or struggled from here to get there  sonny wanders beyond his interior walls  runs his hand through his thinning brown hair  well im accustomed to a smoother ride  maybe im a dog thats lost his bite  i dont expect to be treated like a fool no more  i dont expect to sleep the night  some people say a lie is just a lie  but i say the cross is in the ballpark  why deny the obvious child 
727,folk,im accustomed to a smooth ride  or maybe im a dog whos lost its bite  i dont expect to be treated like a fool no more  i dont expect to sleep through the night  some people say a lies a lies a lie  but i say why  why deny the obvious child   why deny the obvious child   and in remembering a road sign  i am remembering a girl when i was young  and we said these songs are true  these days are ours  these tears are free  and hey  the cross is in the ballpark  the cross is in the ballpark  we had a lot of fun  we had a lot of money  we had a little son and we thought wed call him sonny  sonny gets married and moves away  sonny has a baby and bills to pay  sonny gets sunnier  day by day by day by day  ive been waking up at sunrise  ive been following the light across my room  i watch the night receive the room of my day  some people say the sky is just the sky  but i say  why deny the obvious child   why deny the obvious child   sonny sits by his window and thinks to himself  how its strange that some rooms are like cages  sonnys yearbook from high school  is down from the shelf  and he idly thumbs through the pages  some have died  some have fled from themselves  or struggled from here to get there  sonny wanders beyond his interior walls  runs his hand through his thinning brown hair  well im accustomed to a smoother ride  maybe im a dog thats lost his bite  i dont expect to be treated like a fool no more  i dont expect to sleep the night  some people say a lie is just a lie  but i say the cross is in the ballpark  why deny the obvious child 
728,folk,they sat together in the park  as the evening sky grew dark  she looked at him and he felt a spark tingle to his bones  it was then he felt alone and wished that hed gone straight  and watched out for a simple twist of fate  they walked alone by the old canal  a little confused i remember well  and stopped into a strange hotel with a neon burning bright  he felt the heat of the night hit him like a freight train  moving with a simple twist of fate  a saxophone someplace far off played  as she was walking on by the arcade  as the light bust through a beat up shade where he was waking up  she dropped a coin into the cup of a blind man at the gate  and forgot about a simple twist of fate  he woke up the room was bare  he didnt see her anywhere  he told himself he didnt care pushed the window open wide  felt an emptiness inside to which he just could not relate  brought on by a simple twist of fate  he hears the ticking of the clocks  and walks along with a parrot that talks  hunts her down by the waterfront docks where the sailers all come in  maybe shell pick him out again how long must he wait  one more time for a simple twist of fate  people tell me its a sin  to know and feel too much within  i still believe she was my twin but i lost the ring  she was born in spring but i was born too late  blame it on a simple twist of fate 
729,folk,doctors have come from distant cities  just to see me  stand over my bed  disbelieving what theyre seeing  they say i must be one of the wonders  gods own creation  and as far as they see they can offer  no explanation  newspapers ask intimate questions  want confessions  they reach into my head  to steal the glory of my story  they say i must be one of the wonders  gods own creation  and as far as they see they can offer  no explanation  o  i believe  fate smiled and destiny  laughed as she came to my cradle  know this child will be able  laughed as my body she lifted  know this child will be gifted  with love  with patience and with faith  shell make her way  shell make her way   people see me  im a challenge to your balance  im over your heads  how i confound you and astound you  to know i must be one of the wonders  gods own creation  and as far as you see you can offer me  no explanation  o  i believe  fate smiled and destiny  laughed as she came to my cradle  know this child will be able  laughed as she came to my mother  know this child will not suffer  laughed as my body she lifted  know this child will be gifted  with love  with patience and with faith  shell make her way   shell make her way   shell make her way 
730,folk,if you search for tenderness  it isnt hard to find  you can have the love you need to live  but if you look for truthfulness  you might just as well be blind  it always seems to be so hard to give  honesty is such a lonely word  everyone is so untrue  honesty is hardly ever heard  and mostly what i need from you  i can always find someone  to say they sympathize  if i wear my heart out on my sleeve  but i dont want some pretty face  to tell me pretty lies  all i want is someone to believe  honesty is such a lonely word  everyone is so untrue  honesty is hardly ever heard  and mostly what i need from you  i can find a lover  i can find a friend  i can have security  until the bitter end  anyone can comfort me  with promises again  i know  i know  when im deep inside of me  dont be too concerned  i wont ask for nothin while im gone  but when i want sincerity  tell me where else can i turn  cause youre the one that i depend upon  honesty is such a lonely word  everyone is so untrue  honesty is hardly ever heard  and mostly what i need from you
731,folk,what do you say we pack our things and get our of here  ive been saving all my life just to disappear  can i hold you  can i hold you to that  you cant go on living life hiding behind fear  all the thoughts in my fucked up head are finally coming clear  can i hold you  can i hold you to that  we could see the world  we could see the world  we could see the world  we could see the world  what do you say we pack the car and get behind the wheel  all we have to do is drive and let the feeling steer  can i hold you  can i hold you to that  we could see the world  we could see the world  we could see the world  we could see the world  see the world
732,folk,sandra  im ready to go  i dont wanna be here anymore  youre wasted and im bored  i supposed ill show myself back to the door  do you remember yesterday   did the conversation we had about life just float away   i sat you down  i chose to say  youre gonna be better off without me in the way  you see everybody running around losing their minds  you wanted me to hang around and now im losing mine  a thousand days and youll be doing fine  without me  without me  life is wonderful on my own  a million hours left to waste in a warm window  but all i ever wanna do is fall in love  to reconvene with every dream that ive been dreaming of  you see everybody running around with their head in the clouds  all of us are doing our best to figure it out  a thousand tears and youll be doing fine  without me  without me  every night im growing colder  and every moon im feeling older  the cavalier is burning through my heart  i never wanna be alone  but here i am  pacing round my empty home  all in all  its nothing without love  lately ive been thinking about you  all the curiosity is near and far  what color is your hair  how i miss the way you stay  and do you still drive around your golden car  and do the birds still sing outside your window  or is the mandolin i gave you still in tune  to this day youve never tried to get in touch with me  and ive never tried to get in touch with you  you see everybody running around in a crazy crowd  its hard to hear when everyones shouting out  a broken heart is never hard to find  but darling is it yours or is it mine   all in all  i hear youre doing fine  without me  without me
733,folk,alright  ready   1  2  so id take it all back  take it all back  take it all back  id take it all back just to have you  and id take it all back  take it all back  take it all back  id take it all back just to have you  and id take it all back  take it all back  take it all back  id take it all back just to have you  im waking up  hey  my life is real great  feel im well on my way to my dreams coming true and im getting to do it with you  and it feels so nice when the people sing along  theyre singing along with the banjo  but id take it all back  take it all back  take it all back  id take it all back just to have you  yeah  and id take it all back  take it all back  take it all back  id take it all back just to have you  im waking up  and one day we might have a big house with nice cars and fancy clothes and a wife with a big ol diamond ring  cause the people theyre dancing along  theyre dancing along to the mando and some sort of hip hop beat  but id take it all back  take it all back  take it all back  id take it all back just to have you  and id take it all back  take it all back  take it all back  id take it all back just to have you  im waking up  im waking up  im waking up  im waking up  im waking up  im waking up  im waking up  im waking up  but id take it all back  take it all back  take it all back  id take it all back just to have you  and id take it all back  take it all back  take it all back  id take it all back just to have you  im waking up  im waking up  and my life is real great  feel im well on my way to my dreams coming true  true  true  and im getting to do it with you
